,Tweet ID,name,date&time,Tweet Text,Favorite Count,tweets_ago,compound,positive,neutral,negative
248,1264205445486596097,CNN,2020-05-23 14:44:00,The US has successfully tested a new high-energy laser weapon that can destroy aircraft mid-flight https://t.co/NwBULyGQ9O,2011,48.0,-0.3612,0.146,0.594,0.26
249,1264204094169890816,CNN,2020-05-23 14:38:38,"RT @CNNSotu: SUNDAY: @WhiteHouse Senior Advisor Kevin Hassett, @GovMurphy, @SenRickScott &amp; @RepValDemings join #CNNSOTU live! Tune in on 📺…",0,49.0,0.3595,0.122,0.878,0.0
250,1264204008576729088,CNN,2020-05-23 14:38:18,"RT @drsanjaygupta: For many of us, Memorial Day marks the beginning of summer. But, that doesn’t mean we can go back to normal. I still don…",0,50.0,0.0,0.0,1.0,0.0
251,1264202200064163841,CNN,2020-05-23 14:31:06,"This priest thought he would have a little fun on Easter — and observe social distancing, of course — by using a plastic squirt gun to dispense holy water on parishioners https://t.co/OdBXfYGA12",741,51.0,0.1548,0.085,0.847,0.068
252,1264198416525070340,CNN,2020-05-23 14:16:04,Victoria's Secret is permanently closing 250 stores in the US and Canada https://t.co/zyNkn0AF4A,730,52.0,0.0,0.0,1.0,0.0
253,1264197469447098368,CNN,2020-05-23 14:12:19,"San Francisco firefighters are battling a four-alarm warehouse fire on Pier 45, the city's fire department says. https://t.co/RhqiZbXuFU https://t.co/awFVl1hyWx",471,53.0,-0.7096,0.0,0.699,0.301
254,1264194643593437184,CNN,2020-05-23 14:01:05,A school surprised a little girl by including a photo of her service dog in the yearbook https://t.co/GaGPnJgUV3 https://t.co/KTaofPhm1U,9251,54.0,0.2263,0.095,0.905,0.0
255,1264194064720769025,CNN,2020-05-23 13:58:47,"“I think there's genuine hostility between the two of them that goes back to 2016,” journalist and author Kate Andersen Brower tells @smerconish as President Trump continues to take swipes at former President Obama. https://t.co/eC4vLLWhyp https://t.co/MXJIBoS9mz",155,55.0,-0.5423,0.0,0.909,0.091
256,1264192309421375491,CNN,2020-05-23 13:51:48,"The University of California is suspending ACT and SAT tests as an admissions requirement until 2024. 

“It’s a win-win"" for both colleges and high school students, says Bob Schaeffer, interim executive director of FairTest. https://t.co/R3l7Menpry https://t.co/7ep1bezq7V",506,56.0,0.0,0.0,1.0,0.0
257,1264188536665800705,CNN,2020-05-23 13:36:49,"CNN’s @smerconish: “What are the consequences of [Elon] Musk straddling the political fence? Maybe that my new car is really purple, despite the exterior shade of gray, which suits me just fine.” https://t.co/1SNz73RUEE https://t.co/sy4HUazLEZ",243,57.0,0.0,0.0,1.0,0.0
258,1264186863293693954,CNN,2020-05-23 13:30:10,.@FareedZakaria investigates China and Covid-19. Discover what he learned in the new CNN Special Report – China’s Deadly Secret. Sunday at 9 p.m. ET/PT https://t.co/lWwjSLfse9,230,58.0,0.4019,0.101,0.899,0.0
259,1264185486614179840,CNN,2020-05-23 13:24:42,"“He’s shooting himself in his own foot,” political science and law professor Richard Hasen says about Pres. Trump’s claims on mail-in voting. “…I think Republicans really need to turn this around and ensure that their voters too are not disenfranchised” https://t.co/WX9jkVncem https://t.co/5ndHzDyLSA",339,59.0,0.3818,0.06,0.94,0.0
260,1264182328915566595,CNN,2020-05-23 13:12:09,"Studies show that there is no evidence that mail-in voting gives any party an edge — and it could even increase voter turnout. So why is President Trump so against it? @smerconish explores. 
https://t.co/WX9jkVncem https://t.co/xULHI0z4m8",680,60.0,0.4215,0.128,0.816,0.056
261,1264179804724776960,CNN,2020-05-23 13:02:07,Your Memorial Day barbecue will look different this year. Here's how to make the most of it — and stay safe while you celebrate. https://t.co/OqND4UHxMm https://t.co/aDBZCmklDg,111,61.0,0.765,0.216,0.784,0.0
262,1264175254555045888,CNN,2020-05-23 12:44:02,Millions of cicadas are expected to emerge this year after 17 years underground https://t.co/S9UaaQ7YwN https://t.co/jKPbk7iYK8,2376,62.0,0.0,0.0,1.0,0.0
263,1264171476376264704,CNN,2020-05-23 12:29:01,"A hairstylist worked while symptomatic and exposed 91 people to coronavirus, according to health officials. https://t.co/OACQ5Yvlhs",2273,63.0,-0.0772,0.0,0.92,0.08
264,1264164453702160385,CNN,2020-05-23 12:01:07,"Growing evidence suggests that Covid-19 infection, like with other illnesses, is related to prolonged time exposed to the virus. The longer you stay in an environment that may contain the virus, the higher the risk of getting sick. https://t.co/X59CkL4XnR",1243,64.0,-0.6908,0.089,0.701,0.21
265,1264156881360125954,CNN,2020-05-23 11:31:02,Johnson &amp; Johnson is abandoning a product that it may be most identified with and has been selling for more than 100 years -- talc-based baby powder. https://t.co/Jbe9hgfiTv,824,65.0,-0.3818,0.0,0.912,0.088
266,1264152871043555330,CNN,2020-05-23 11:15:05,"We want to help you discover your lost WWII family history. To commemorate the 75th anniversary of the end of WWII, CNN is seeking submissions from those who have unanswered questions about their family in that time period.

Submit your family story here: https://t.co/zDQLpautkb",258,66.0,0.1779,0.085,0.867,0.049
267,1264149352383221760,CNN,2020-05-23 11:01:07,"It is becoming increasingly evident that hurricanes, typhoons, and tropical cyclones worldwide are becoming stronger and potentially more deadly as the globe warms due to the climate crisis, according to a new study https://t.co/IVdRNgV2uI",606,67.0,-0.1027,0.118,0.779,0.103
268,1264141793785978880,CNN,2020-05-23 10:31:04,"Green snow created by blooming algae in the Antarctic Peninsula is likely to spread as temperatures increase as a result of climate change, researchers say. https://t.co/TK9oY8MEew",374,68.0,0.5106,0.152,0.848,0.0
269,1264134237038444544,CNN,2020-05-23 10:01:03,"""My dream is to meet every kid in the entire world and give them art."" This girl has sent over 1,500 children in homeless shelters and foster care homes art kits to give them an uplifting activity for when they're feeling down during the pandemic. https://t.co/Qzb80wWTZ5",3426,69.0,0.6908,0.135,0.865,0.0
270,1264126703456210944,CNN,2020-05-23 09:31:07,"This man thought his pet donkey would not remember him after he had been under quarantine, but the beloved animal gave him an unexpectedly emotional reunion https://t.co/cOeJcd2ZwN https://t.co/WUQ5bfu13b",1682,70.0,0.7469,0.196,0.804,0.0
271,1264119140027191296,CNN,2020-05-23 09:01:03,"Dr. James ""Charlie"" Mahoney, a doctor who died while on the front line of the fight against coronavirus, had been a physician for over 30 years -- and was directing his own medical care up until he was intubated. https://t.co/CvfHZWfqSs",935,71.0,-0.4588,0.069,0.797,0.134
272,1264111605077487616,CNN,2020-05-23 08:31:07,"Scientists have created a mouse embryo that's part human — 4% to be exact.

This human-mouse chimera has by far the highest number of human cells ever recorded in an animal, according to researchers. https://t.co/v9e8K1EO0e",507,72.0,0.3182,0.091,0.909,0.0
273,1264104046849396736,CNN,2020-05-23 08:01:05,"An 8-year-old therapy dog named Moose is officially a very good boy, after he was awarded an honorary doctorate in veterinary medicine from Virginia Tech last week. https://t.co/AJO3RLqZwz",3445,73.0,0.807,0.249,0.751,0.0
274,1264100250656010246,CNN,2020-05-23 07:46:00,Think you're a seasoned globetrotter? Put your knowledge to the test in this quiz https://t.co/BDXmCxIfkB https://t.co/zb5ED1UO4C,181,74.0,0.0,0.0,1.0,0.0
275,1264096489913147392,CNN,2020-05-23 07:31:03,Astronomers believe they have observed the first direct evidence of planet birth in a young star system 520 light-years away https://t.co/DQByRIy2oU,997,75.0,0.0,0.0,1.0,0.0
276,1264092151291486209,CNN,2020-05-23 07:13:49,This family discovered two bags containing nearly $1 million in cash while on an afternoon drive https://t.co/SKDt6WXGyB https://t.co/BmwfcROFzv,412,76.0,0.0,0.0,1.0,0.0
277,1264088956330786817,CNN,2020-05-23 07:01:07,"Coronavirus testing in the United States is disorganized and needs coordination at the national level, infectious disease experts say in a new report https://t.co/KJlIyHMmmi",754,77.0,0.1531,0.104,0.815,0.081
278,1264086446715043850,CNN,2020-05-23 06:51:09,"A giant wave has appeared on the LED façade of South Korea's biggest digital billboard, located in Seoul's Gangnam District https://t.co/XC6Xygv6n3 https://t.co/bR2kMV16z9",885,78.0,0.0,0.0,1.0,0.0
279,1264086446228623362,CNN,2020-05-23 06:51:09,This family got a rare surprise when their pregnant cat gave birth: a kitty with two faces https://t.co/idjx9SZdvt https://t.co/odCBv4i54y,807,79.0,0.2732,0.104,0.896,0.0
280,1264085162901594119,CNN,2020-05-23 06:46:03,"When Eric Yuan founded Zoom, he set out to create a 'frictionless' video conferencing app to be used by businesses. But then a global pandemic turned Zoom into a household name https://t.co/t5rcPey4od",538,80.0,0.1406,0.048,0.952,0.0
281,1264081386798972933,CNN,2020-05-23 06:31:02,New Zealand's Jacinda Ardern has floated the idea of a four-day working week to help the economy in the wake of the coronavirus pandemic https://t.co/mGBVTaQrV1,1233,81.0,0.4019,0.101,0.899,0.0
282,1264077604476387333,CNN,2020-05-23 06:16:00,"Hertz has filed for bankruptcy — the latest victim of the economic downturn amid Covid-19.

The company has been renting cars since 1918 and has survived the Great Depression, the virtual halt of US auto production during WWII and numerous oil price shocks https://t.co/Xm3vR8tM6m",461,82.0,-0.0,0.135,0.712,0.153
283,1264074631754838017,CNN,2020-05-23 06:04:12,This extreme parkour team likes to leap between skyscrapers and launch themselves off cliffs https://t.co/YBGyGyeRw3 https://t.co/zFIX0Lqtdd,838,83.0,0.4703,0.17,0.83,0.0
284,1264073833671208960,CNN,2020-05-23 06:01:01,"NBA legend Magic Johnson has announced that EquiTrust Life Insurance Co., of which the Hall of Famer owns a majority, is providing $100 million in capital to fund federal loans for minority and women business owners who have been hit hard by the pandemic https://t.co/BLYykA4vGV",4489,84.0,-0.1027,0.0,0.969,0.031
285,1264070065588252672,CNN,2020-05-23 05:46:03,The UK's Prince Charles has called on students and furloughed workers to pick fruit and vegetables to plug shortages in the labor market caused by the coronavirus pandemic https://t.co/TsbWJAFLih,998,85.0,-0.1531,0.0,0.946,0.054
286,1264066297320570880,CNN,2020-05-23 05:31:05,Another heir of Walt Disney is publicly expressing disgust with the company his grandfather founded for furloughing thousands of workers while continuing to pay its executives millions of dollars and massive bonuses https://t.co/U8MHaRuXaQ,2536,86.0,-0.1779,0.093,0.771,0.136
287,1264062522778357760,CNN,2020-05-23 05:16:05,"Nursing homes have no claim to their residents' stimulus checks, but that hasn't stopped some facilities from trying to take them anyway. https://t.co/rD0QbAbv8y",412,87.0,0.1025,0.081,0.854,0.065
288,1264062008967774208,CNN,2020-05-23 05:14:02,"""To use the 'freedom of religion' argument to demand carte blanche to demand the opening of religious venues is to proffer a fallacious argument that can potentially lead to physical harm and, in the worst case, death."" | Father Edward Beck for @CNNOpinion https://t.co/UhzdiEDxsb",936,88.0,-0.9231,0.07,0.603,0.327
289,1264058740199825418,CNN,2020-05-23 05:01:03,"If the US began social distancing a week earlier than it did, it could've prevented at least 36,000 coronavirus deaths, new research shows.

If the US locked down two weeks earlier, it could've prevented 84% of deaths and 82% of cases, the research shows. https://t.co/RChR3HDMaq",2549,89.0,0.0516,0.049,0.951,0.0
290,1264054978806722560,CNN,2020-05-23 04:46:06,Are there legal consequences for not respecting social distancing? The answer to that question depends on intent. https://t.co/NB3aZ8DOOS https://t.co/jbNRSBgxBf,451,90.0,-0.2796,0.071,0.805,0.124
291,1264051199789215744,CNN,2020-05-23 04:31:05,"A Japanese woman known as ""Gamer Grandma"" to her 250,000 YouTube subscribers, started gaming almost 40 years ago. 

""After living for this long, I feel more than ever that playing games for this long was the right choice,"" she said.  https://t.co/8bEgYelnDO",1370,91.0,0.2023,0.043,0.957,0.0
292,1264048935280271360,CNN,2020-05-23 04:22:05,Migrants seeking refuge in the US have been largely barred from humanitarian relief in the wake of stringent border control measures the Trump administration put in place during the coronavirus pandemic https://t.co/rmSuROubEa,192,92.0,0.4767,0.091,0.909,0.0
293,1264048682506375168,CNN,2020-05-23 04:21:05,"""At issue is whether Hong Kong is governed by its own laws, under the semi-autonomous status that has made it an enclave of relative democracy and liberalism ... or under China's,"" Joy Park writes for @CNNOpinion https://t.co/XEVKIsxX6S",989,93.0,0.5859,0.095,0.905,0.0
294,1264047423795666949,CNN,2020-05-23 04:16:05,"For three days straight, this high school's 3 band directors traveled 168 miles from home to home to visit their 85 senior band students. For 15 minutes each, they played the school's fight song while their students watched in delight from their doorsteps. https://t.co/ozxFA0QxHT",1353,94.0,0.6808,0.161,0.787,0.051
295,1264046668569329664,CNN,2020-05-23 04:13:05,The patchwork response to the coronavirus has borne out as expected: a patchwork of results. Welcome to the coronavirus summer. | Analysis by @LaurenDezenski https://t.co/kIMAaJKrBv,266,95.0,0.4588,0.111,0.889,0.0
296,1264043655431667713,CNN,2020-05-23 04:01:06,"Daily carbon emissions declined 17% between January and early April, compared to average levels in 2019, and could decline anywhere between 4.4% to 8% by the year's end, a study shows. https://t.co/KdJD8x3PxU",517,96.0,0.0,0.0,1.0,0.0
297,1264038930858508289,CNN,2020-05-23 03:42:20,"When students finally return to school, sweeping changes will be in place to help stop the spread of coronavirus https://t.co/9GiVw9oHmm",370,97.0,0.128,0.118,0.786,0.096
298,1264036350753464321,CNN,2020-05-23 03:32:05,"A Georgia man is charged with defrauding his employer by falsely claiming he was infected with Covid-19, federal prosecutors say https://t.co/rkMUIJ8Fez",383,98.0,-0.6124,0.0,0.792,0.208
299,1264032934895529984,CNN,2020-05-23 03:18:30,"A Trump administration official wrote in a strongly worded letter to Los Angeles officials that he was concerned that the mayor and county health director were taking ""an arbitrary and heavy-handed approach to continuing stay-at-home requirements."" https://t.co/reH8JYkWnI",235,99.0,0.2732,0.055,0.945,0.0
300,1264300921183522816,Fox News,2020-05-23 21:03:23,https://t.co/tdxiIcn9ZN,364,0.0,0.0,0.0,1.0,0.0
301,1264269243903860736,Fox News,2020-05-23 18:57:31,https://t.co/2qdU7FPo55,848,1.0,0.0,0.0,1.0,0.0
302,1264221223527108610,Fox News,2020-05-23 15:46:42,https://t.co/yXkmmxrt34,496,2.0,0.0,0.0,1.0,0.0
303,1264208296694726658,Fox News,2020-05-23 14:55:20,https://t.co/ho4UJ6V6JR,202,3.0,0.0,0.0,1.0,0.0
304,1264186173905305601,Fox News,2020-05-23 13:27:25,https://t.co/I3Y9DP8hq2,1333,4.0,0.0,0.0,1.0,0.0
305,1264173552124690432,Fox News,2020-05-23 12:37:16,https://t.co/h7H27oi5ug,2725,5.0,0.0,0.0,1.0,0.0
306,1264007801753526280,Fox News,2020-05-23 01:38:38,https://t.co/ycR6H7pa5T,1388,6.0,0.0,0.0,1.0,0.0
307,1263998009718816769,Fox News,2020-05-23 00:59:44,https://t.co/R6EmLIRE1w,310,7.0,0.0,0.0,1.0,0.0
308,1263980230819172352,Fox News,2020-05-22 23:49:05,https://t.co/XKCbQxjdBq,862,8.0,0.0,0.0,1.0,0.0
309,1263971686061420551,Fox News,2020-05-22 23:15:08,RT @foxnation: TONIGHT: @cmorganmusic will perform live on Fox Nation. Tune in for the special tribute to our fallen heroes starting at 8p…,0,9.0,0.5423,0.211,0.702,0.088
310,1263940315972538368,Fox News,2020-05-22 21:10:28,https://t.co/Cob58yjFON,687,10.0,0.0,0.0,1.0,0.0
311,1263922546837250048,Fox News,2020-05-22 19:59:52,https://t.co/uumNtSskqD,675,11.0,0.0,0.0,1.0,0.0
312,1263910562175627277,Fox News,2020-05-22 19:12:15,https://t.co/qmdG6UTrVK,3036,12.0,0.0,0.0,1.0,0.0
313,1263833059662716928,Fox News,2020-05-22 14:04:16,https://t.co/yxDGwP9pFl,1960,13.0,0.0,0.0,1.0,0.0
314,1263828012916781057,Fox News,2020-05-22 13:44:13,https://t.co/Bbj1M4kaOp,183,14.0,0.0,0.0,1.0,0.0
315,1263819221403918337,Fox News,2020-05-22 13:09:17,https://t.co/OCX35cNGTf,242,15.0,0.0,0.0,1.0,0.0
316,1263769811169038338,Fox News,2020-05-22 09:52:57,https://t.co/OAUidEeZ5w,738,16.0,0.0,0.0,1.0,0.0
317,1263652870295105537,Fox News,2020-05-22 02:08:16,https://t.co/RsoszBO0da,624,17.0,0.0,0.0,1.0,0.0
318,1263637065767563267,Fox News,2020-05-22 01:05:28,https://t.co/vijZAsfcUu,1123,18.0,0.0,0.0,1.0,0.0
319,1263610427419877378,Fox News,2020-05-21 23:19:37,https://t.co/zI1Q6h73zB,283,19.0,0.0,0.0,1.0,0.0
320,1263594990137036800,Fox News,2020-05-21 22:18:16,https://t.co/Xcb4CdLM2H,358,20.0,0.0,0.0,1.0,0.0
321,1263564820550426625,Fox News,2020-05-21 20:18:23,https://t.co/yBJsyLY8Gq,285,21.0,0.0,0.0,1.0,0.0
322,1263543155762376705,Fox News,2020-05-21 18:52:18,https://t.co/brwsxl3Se5,1266,22.0,0.0,0.0,1.0,0.0
323,1263510342367432704,Fox News,2020-05-21 16:41:55,https://t.co/mQtvq6TctN,1189,23.0,0.0,0.0,1.0,0.0
324,1263510205989453825,Fox News,2020-05-21 16:41:22,https://t.co/u5esviYr6S,747,24.0,0.0,0.0,1.0,0.0
325,1263486215917092865,Fox News,2020-05-21 15:06:02,https://t.co/KUEmkBTBJo,475,25.0,0.0,0.0,1.0,0.0
326,1263454607700824066,Fox News,2020-05-21 13:00:26,https://t.co/n8wtYZtmYC,487,26.0,0.0,0.0,1.0,0.0
327,1263421983422844930,Fox News,2020-05-21 10:50:48,https://t.co/L4PaMkVLBD,266,27.0,0.0,0.0,1.0,0.0
328,1263289057850900483,Fox News,2020-05-21 02:02:36,https://t.co/tBOQZERhJl,1754,28.0,0.0,0.0,1.0,0.0
329,1263273371367813121,Fox News,2020-05-21 01:00:16,https://t.co/ziAjPLpxTN,864,29.0,0.0,0.0,1.0,0.0
330,1263257246387052545,Fox News,2020-05-20 23:56:12,https://t.co/ik5O7deVyw,975,30.0,0.0,0.0,1.0,0.0
331,1263237824284954624,Fox News,2020-05-20 22:39:01,https://t.co/FvmqWjbCyf,391,31.0,0.0,0.0,1.0,0.0
332,1263220553600696322,Fox News,2020-05-20 21:30:24,https://t.co/AbMmbfhzdK,436,32.0,0.0,0.0,1.0,0.0
333,1263193497391312897,Fox News,2020-05-20 19:42:53,https://t.co/8qy3W90xIS,672,33.0,0.0,0.0,1.0,0.0
334,1263178066211323904,Fox News,2020-05-20 18:41:34,https://t.co/0TrWIITDaJ,1713,34.0,0.0,0.0,1.0,0.0
335,1263148070583316480,Fox News,2020-05-20 16:42:22,https://t.co/9fkYMPRDva,926,35.0,0.0,0.0,1.0,0.0
336,1263130288219213825,Fox News,2020-05-20 15:31:43,https://t.co/C5EMZYziqN,627,36.0,0.0,0.0,1.0,0.0
337,1263089257788440578,Fox News,2020-05-20 12:48:40,https://t.co/kXljA8sgCq,426,37.0,0.0,0.0,1.0,0.0
338,1263070730289319938,Fox News,2020-05-20 11:35:03,https://t.co/AqZefHtMKF,376,38.0,0.0,0.0,1.0,0.0
339,1263058900129120257,Fox News,2020-05-20 10:48:02,https://t.co/ewB9J7IdNy,264,39.0,0.0,0.0,1.0,0.0
340,1263044623301259264,Fox News,2020-05-20 09:51:19,https://t.co/MUO02vSLPI,360,40.0,0.0,0.0,1.0,0.0
341,1263038029335330816,Fox News,2020-05-20 09:25:06,https://t.co/fKruruHT7y,209,41.0,0.0,0.0,1.0,0.0
342,1262929997930651648,Fox News,2020-05-20 02:15:50,https://t.co/JXZIKxBkbr,2283,42.0,0.0,0.0,1.0,0.0
343,1262913967414018050,Fox News,2020-05-20 01:12:08,https://t.co/oN0N1wtFnA,738,43.0,0.0,0.0,1.0,0.0
344,1262892228810362880,Fox News,2020-05-19 23:45:45,https://t.co/5VwOTcpq9Y,532,44.0,0.0,0.0,1.0,0.0
345,1262865175503425537,Fox News,2020-05-19 21:58:15,https://t.co/KhkPYNsWsN,1586,45.0,0.0,0.0,1.0,0.0
346,1262849446964068356,Fox News,2020-05-19 20:55:45,https://t.co/rUcpbPjFPc,864,46.0,0.0,0.0,1.0,0.0
347,1262833634429603841,Fox News,2020-05-19 19:52:55,https://t.co/YO4P1Yqbym,1367,47.0,0.0,0.0,1.0,0.0
348,1262817288572620803,Fox News,2020-05-19 18:47:58,https://t.co/2wM2JMMCt0,289,48.0,0.0,0.0,1.0,0.0
349,1262786687236747267,Fox News,2020-05-19 16:46:22,https://t.co/ow0isi4cIv,856,49.0,0.0,0.0,1.0,0.0
350,1262768444975525893,Fox News,2020-05-19 15:33:53,https://t.co/fNggMe1YaQ,1121,50.0,0.0,0.0,1.0,0.0
351,1262760888156725248,Fox News,2020-05-19 15:03:51,https://t.co/hVMWMdlZRt,601,51.0,0.0,0.0,1.0,0.0
352,1262745635138138112,Fox News,2020-05-19 14:03:14,https://t.co/tFjO6p50G0,515,52.0,0.0,0.0,1.0,0.0
353,1262720846801625088,Fox News,2020-05-19 12:24:44,https://t.co/bHgUjCn7Ei,2308,53.0,0.0,0.0,1.0,0.0
354,1262704321545809923,Fox News,2020-05-19 11:19:04,https://t.co/We4btt5mzA,622,54.0,0.0,0.0,1.0,0.0
355,1262559966658990082,Fox News,2020-05-19 01:45:27,https://t.co/v2em0Wp8qd,358,55.0,0.0,0.0,1.0,0.0
356,1262542330541887488,Fox News,2020-05-19 00:35:23,https://t.co/7FViL1Fcyk,1138,56.0,0.0,0.0,1.0,0.0
357,1262524233860755462,Fox News,2020-05-18 23:23:28,https://t.co/JJfvbVQqEQ,875,57.0,0.0,0.0,1.0,0.0
358,1262508129604042754,Fox News,2020-05-18 22:19:29,https://t.co/MDyjjdzGM0,517,58.0,0.0,0.0,1.0,0.0
359,1262488242613563402,Fox News,2020-05-18 21:00:27,https://t.co/lRj7qDp1N9,3559,59.0,0.0,0.0,1.0,0.0
360,1262468472182800389,Fox News,2020-05-18 19:41:53,https://t.co/PHOtX7j8O7,506,60.0,0.0,0.0,1.0,0.0
361,1262451532974493697,Fox News,2020-05-18 18:34:35,https://t.co/V6HlW6Vb34,367,61.0,0.0,0.0,1.0,0.0
362,1262379678272294912,Fox News,2020-05-18 13:49:03,https://t.co/162Wa3Lu0p,539,62.0,0.0,0.0,1.0,0.0
363,1262342212756672513,Fox News,2020-05-18 11:20:11,https://t.co/IQIl2hdfy6,331,63.0,0.0,0.0,1.0,0.0
364,1262195383280771077,Fox News,2020-05-18 01:36:44,https://t.co/0mZnjnj42M,826,64.0,0.0,0.0,1.0,0.0
365,1262179941598351361,Fox News,2020-05-18 00:35:22,https://t.co/WG5zFOrX8V,926,65.0,0.0,0.0,1.0,0.0
366,1262163024019849218,Fox News,2020-05-17 23:28:09,https://t.co/WJUaxHnCqE,1051,66.0,0.0,0.0,1.0,0.0
367,1262143069945843712,Fox News,2020-05-17 22:08:52,https://t.co/hkTXkJEkhp,211,67.0,0.0,0.0,1.0,0.0
368,1262126911045672960,Fox News,2020-05-17 21:04:39,https://t.co/pbi4v3gyqd,314,68.0,0.0,0.0,1.0,0.0
369,1262109917919481856,Fox News,2020-05-17 19:57:07,https://t.co/tIvz6yl2dX,345,69.0,0.0,0.0,1.0,0.0
370,1262092792492437504,Fox News,2020-05-17 18:49:04,https://t.co/KFSNx2eghq,1768,70.0,0.0,0.0,1.0,0.0
371,1262075024325951488,Fox News,2020-05-17 17:38:28,https://t.co/1l8RDv4zut,133,71.0,0.0,0.0,1.0,0.0
372,1262074920458125312,Fox News,2020-05-17 17:38:03,https://t.co/1X7zixlrTO,501,72.0,0.0,0.0,1.0,0.0
373,1262052220943695872,Fox News,2020-05-17 16:07:51,https://t.co/VGJnqsTWW3,830,73.0,0.0,0.0,1.0,0.0
374,1261998713121185793,Fox News,2020-05-17 12:35:14,https://t.co/BzQCIBqJYj,375,74.0,0.0,0.0,1.0,0.0
375,1261844340797771777,Fox News,2020-05-17 02:21:49,https://t.co/fc0d567c5c,2923,75.0,0.0,0.0,1.0,0.0
376,1261841327408455681,Fox News,2020-05-17 02:09:50,https://t.co/3CkYUcjQBY,465,76.0,0.0,0.0,1.0,0.0
377,1261834987537563650,Fox News,2020-05-17 01:44:39,https://t.co/oz5MoYWrqG,490,77.0,0.0,0.0,1.0,0.0
378,1261790100675072000,Fox News,2020-05-16 22:46:17,https://t.co/1k2I5RsKLv,670,78.0,0.0,0.0,1.0,0.0
379,1261764227133591557,Fox News,2020-05-16 21:03:28,https://t.co/FwmPG7jNfU,340,79.0,0.0,0.0,1.0,0.0
380,1261755973938667520,Fox News,2020-05-16 20:30:41,https://t.co/cq37X01S3a,530,80.0,0.0,0.0,1.0,0.0
381,1261738803791872004,Fox News,2020-05-16 19:22:27,https://t.co/dRFSwSIE1h,1097,81.0,0.0,0.0,1.0,0.0
382,1261723768826802176,Fox News,2020-05-16 18:22:42,https://t.co/Q53Ur7M66q,279,82.0,0.0,0.0,1.0,0.0
383,1261698924915691520,Fox News,2020-05-16 16:43:59,https://t.co/TvhxYqHQu9,235,83.0,0.0,0.0,1.0,0.0
384,1261662260000407553,Fox News,2020-05-16 14:18:17,https://t.co/UJlA2HE3eK,2976,84.0,0.0,0.0,1.0,0.0
385,1261636101221093376,Fox News,2020-05-16 12:34:21,https://t.co/f0cJ8SlQ13,730,85.0,0.0,0.0,1.0,0.0
386,1261478842553729025,Fox News,2020-05-16 02:09:27,https://t.co/rp0bt6m3c6,543,86.0,0.0,0.0,1.0,0.0
387,1261473829601370112,Fox News,2020-05-16 01:49:32,https://t.co/gis2TxhmuL,391,87.0,0.0,0.0,1.0,0.0
388,1261461962417860608,Fox News,2020-05-16 01:02:23,https://t.co/y9l9ml8qAS,298,88.0,0.0,0.0,1.0,0.0
389,1261450298784206848,Fox News,2020-05-16 00:16:02,https://t.co/itjq1aNtrZ,709,89.0,0.0,0.0,1.0,0.0
390,1261435690178564096,Fox News,2020-05-15 23:17:59,https://t.co/DgALsVvLJw,971,90.0,0.0,0.0,1.0,0.0
391,1261413384865579009,Fox News,2020-05-15 21:49:21,https://t.co/LokuOpvIKQ,243,91.0,0.0,0.0,1.0,0.0
392,1261385146512535553,Fox News,2020-05-15 19:57:08,https://t.co/dOdF21GsS0,260,92.0,0.0,0.0,1.0,0.0
393,1261372653790613505,Fox News,2020-05-15 19:07:30,https://t.co/fnDJjIHaly,427,93.0,0.0,0.0,1.0,0.0
394,1261333999630286850,Fox News,2020-05-15 16:33:54,https://t.co/fsYYGJ4DJo,282,94.0,0.0,0.0,1.0,0.0
395,1261325930326302720,Fox News,2020-05-15 16:01:50,https://t.co/RyO3porIuA,352,95.0,0.0,0.0,1.0,0.0
396,1261318857815449606,Fox News,2020-05-15 15:33:44,https://t.co/uYj1I51sk1,244,96.0,0.0,0.0,1.0,0.0
397,1261306822872440832,Fox News,2020-05-15 14:45:55,https://t.co/2JPpGe2nfm,395,97.0,0.0,0.0,1.0,0.0
398,1261273038642974721,Fox News,2020-05-15 12:31:40,https://t.co/2KB90OZYnb,1222,98.0,0.0,0.0,1.0,0.0
399,1261270347422347264,Fox News,2020-05-15 12:20:58,https://t.co/vPTSadY5FH,917,99.0,0.0,0.0,1.0,0.0
400,1264320215254552577,The New York Times,2020-05-23 22:20:03,"Visitors waited in line in 80-degree heat, standing on large blue stickers placed 6 feet apart, to enter the Museum of Fine Arts, Houston — the first major art museum in the U.S. to reopen since the country went into lockdown https://t.co/xzroD1jk0t",165,0.0,0.2023,0.042,0.958,0.0
401,1264312206914719745,The New York Times,2020-05-23 21:48:14,"The front page of The New York Times for May 24, 2020 https://t.co/Mp4figjnQe",25488,1.0,0.0,0.0,1.0,0.0
402,1264310154637475840,The New York Times,2020-05-23 21:40:05,"Tyrannosaurus rex wasn’t a quick runner because of its heft, but its lanky limbs ensured it could amble efficiently for hours, new research reveals https://t.co/nBvt42u9qH",360,2.0,0.5499,0.129,0.871,0.0
403,1264307639376318464,The New York Times,2020-05-23 21:30:05,"Nearly a month after federal scientists claimed that an experimental drug, remdesivir, had helped patients severely ill with the coronavirus, the research has been published https://t.co/JuLoqQ32pc",240,3.0,-0.7003,0.0,0.805,0.195
